# obj_no spec_z phot_z age tau EBV norm chi
1.110000000000000000e+02 6.611000000000000210e-01 6.400000000000000133e-01 1.609000000000000000e+08 5.000000000000000278e-02 4.250000000000000444e-01 2.262500521376815319e+09 1.890563054110545149e+00
1.120000000000000000e+02 5.213999999999999746e-01 5.500000000000000444e-01 1.805300000000000000e+08 5.000000000000000278e-02 2.000000000000000111e-01 4.036540668620803952e+08 2.960047144263246555e+00
1.130000000000000000e+02 9.659999999999999698e-01 8.399999999999999689e-01 3.750000130000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 7.019429814938113403e+10 8.025511813456828847e+00
1.140000000000000000e+02 6.187000000000000277e-01 5.200000000000000178e-01 1.608999940000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 9.862758411472841263e+09 4.528565524804848863e+00
1.150000000000000000e+02 1.552000000000000046e+00 1.610000000000000098e+00 1.805300000000000000e+08 5.000000000000000278e-02 2.000000000000000111e-01 7.695772299438218117e+09 1.423557230196292167e+01
1.160000000000000000e+02 1.090000000000000080e+00 9.100000000000000311e-01 5.249999870000000000e+09 1.000000000000000000e+00 4.250000000000000444e-01 2.757128127402897339e+11 2.370906787405316862e+01
1.170000000000000000e+02 6.816999999999999726e-01 5.700000000000000622e-01 2.000000000000000000e+09 1.000000000000000000e+00 1.250000000000000000e-01 2.089691290431802988e+09 8.209558622187062227e+00
1.180000000000000000e+02 4.028999999999999804e-01 4.400000000000000022e-01 2.272700000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 2.546628711694585800e+09 2.632395782305467780e+00
1.190000000000000000e+02 9.499999999999999764e-03 1.000000000000000021e-02 2.750000130000000000e+09 5.000000000000000278e-02 0.000000000000000000e+00 5.697991290548418649e+06 1.130417029515029128e+02
1.200000000000000000e+02 4.586999999999999966e-01 4.899999999999999911e-01 2.272700000000000000e+08 5.000000000000000278e-02 2.750000000000000222e-01 1.128513087767956257e+09 2.076774302834566210e+00
1.210000000000000000e+02 7.329999999999999849e-01 5.799999999999999600e-01 6.249999870000000000e+09 1.000000000000000000e+00 3.000000000000000444e-01 6.477518568207842255e+10 7.425178750793869575e+00
1.220000000000000000e+02 9.629999999999999671e-01 8.900000000000000133e-01 1.278099970000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 8.033674599137833595e+09 8.823110789864609060e+00
1.230000000000000000e+02 1.112700000000000022e+00 1.090000000000000080e+00 4.041500160000000000e+08 1.000000000000000000e+01 5.000000000000000000e-01 1.053001027440407562e+11 6.727804378444583122e+00
1.240000000000000000e+02 1.413999999999999924e+00 1.540000000000000036e+00 5.088000000000000000e+08 1.000000000000000000e+01 2.500000000000000000e-01 1.051942357945361481e+11 1.177895451490462264e+01
1.250000000000000000e+02 1.104300000000000059e+00 1.110000000000000098e+00 7.187000000000000000e+07 5.000000000000000278e-02 4.000000000000000222e-01 4.017050275420989513e+09 6.679510030323978498e+00
