# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
6.100000000000000000e+01 0.000000000000000000e+00 3.599999999999999867e-01 8.064000000000000000e+08 1.000000000000000000e+07 5.313699076773616969e-01 7.500000000000001110e-02 4.618990918270464643e-16 9.787433366778589061e+01 3.027476865527297445e+00 3.650370704493200302e+09
6.200000000000000000e+01 0.000000000000000000e+00 1.080000000000000071e+00 5.088000000000000000e+08 2.511900000000000000e+07 2.514224249708160164e-01 5.500000000000000444e-01 1.806452357601420363e-16 4.364330548561923706e+00 5.922571624004161706e+00 6.208132371044035912e+09
6.300000000000000000e+01 0.000000000000000000e+00 4.299999999999999933e-01 1.139100030000000000e+09 5.000000000000000000e+07 7.080048279597983552e-01 2.500000000000000139e-02 9.448058457330849110e-17 3.568336433411806041e+01 5.248477732757161895e-01 3.209609131701371193e+09
6.400000000000000000e+01 0.000000000000000000e+00 3.800000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.118928294465026951e-01 1.250000000000000000e-01 1.548225466857276458e-16 3.266932385318995102e+00 1.116034591776617013e+00 1.955404043740780830e+09
6.500000000000000000e+01 0.000000000000000000e+00 5.200000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.788688785174088469e-01 7.500000000000001110e-02 7.350047370760226359e-17 7.670904168906416132e+00 5.935513575630253502e-01 2.911530166319777012e+09
6.600000000000000000e+01 0.000000000000000000e+00 1.090000000000000080e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.736921945229898290e-01 8.750000000000000000e-01 1.370398273373189084e-17 7.919485325589088909e+00 6.056540660483962224e-01 1.002902214560552673e+11
6.700000000000000000e+01 0.000000000000000000e+00 9.699999999999999734e-01 4.000000000000000000e+09 1.000000000000000000e+07 9.268236228897329676e-01 7.000000000000000666e-01 2.410480943965663566e-17 7.718016891666269252e+00 8.911430922561537349e-01 1.796137280366419983e+11
6.800000000000000000e+01 0.000000000000000000e+00 1.790000000000000036e+00 3.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.050000000000000044e+00 1.451512472991536609e-15 3.776838988869881319e+01 9.016310354821887074e+01 4.657520469886631012e+10
6.900000000000000000e+01 0.000000000000000000e+00 5.700000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 2.500000000000000139e-02 8.593625852623755101e-17 1.061278809769035369e+01 8.222653035204008365e-01 3.808512396687726974e+09
7.000000000000000000e+01 0.000000000000000000e+00 7.299999999999999822e-01 1.139100030000000000e+09 5.000000000000000000e+07 3.181690290810633703e-01 6.750000000000000444e-01 1.933231070291787090e-16 1.301089553932376219e+01 2.807670361563480377e+00 5.611845554370788574e+09
7.100000000000000000e+01 0.000000000000000000e+00 4.199999999999999845e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 2.750000000000000222e-01 1.108100301757279145e-16 2.472569248319253621e+00 9.699294606720851863e-01 2.442935882703804016e+09
7.200000000000000000e+01 0.000000000000000000e+00 1.030000000000000027e+00 8.064000000000000000e+08 2.511900000000000000e+07 2.514224249708160164e-01 4.500000000000000111e-01 1.445477390163139589e-16 1.065424925352426477e+01 4.348774057543675298e+00 6.557660682764228821e+09
7.300000000000000000e+01 0.000000000000000000e+00 7.700000000000000178e-01 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 4.250000000000000444e-01 1.009220111419459045e-16 2.170277112004420772e+01 1.621684205472828211e+00 2.734371563306440830e+09
7.400000000000000000e+01 0.000000000000000000e+00 8.100000000000000533e-01 1.434000000000000000e+09 5.000000000000000000e+07 9.187989160644089992e-01 7.000000000000000666e-01 4.625412281741583297e-17 1.069773638590115894e+01 8.088175447383436634e-01 6.380784527790350342e+10
7.500000000000000000e+01 0.000000000000000000e+00 7.299999999999999822e-01 8.064000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 2.750000000000000222e-01 2.934953031297599316e-16 5.512977755884526232e+01 6.844962430344176063e+00 6.681423921344059944e+09
7.600000000000000000e+01 0.000000000000000000e+00 8.000000000000000444e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 1.750000000000000167e-01 1.243161321580450657e-16 9.841272600965735862e+00 3.390581560757443658e+00 3.957761689696378231e+09
7.700000000000000000e+01 0.000000000000000000e+00 3.300000000000000155e-01 1.139100030000000000e+09 1.000000000000000000e+07 9.663484167759833765e-01 5.000000000000000000e-01 3.686777969157376495e-17 4.254927318240743439e+00 1.995638202592537602e-01 7.335645349156728745e+09
7.800000000000000000e+01 0.000000000000000000e+00 8.499999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 2.750000000000000222e-01 1.325680771127344541e-16 9.700878499145765943e+00 2.503708536250812244e+00 7.784203743728825569e+09
7.900000000000000000e+01 0.000000000000000000e+00 9.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 1.250000000000000000e-01 1.029162500194356727e-16 9.753351483509776543e+00 2.122646572094564643e+00 1.048565629435618973e+10
8.000000000000000000e+01 0.000000000000000000e+00 3.100000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 6.500000000000000222e-01 1.633359237338665638e-16 5.472323530802911762e+01 3.173228198660327948e+01 4.830043260475639343e+10
8.100000000000000000e+01 0.000000000000000000e+00 3.620000000000000107e+00 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.175000000000000044e+00 2.832527164401667262e-16 3.673551050997938461e+01 5.627017986484729306e+01 4.497885192449687195e+10
8.200000000000000000e+01 0.000000000000000000e+00 1.439999999999999947e+00 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 5.000000000000000000e-01 2.539463603191417447e-16 1.229877417848086907e+01 1.175417704522335249e+01 3.189446898117589188e+10
8.300000000000000000e+01 0.000000000000000000e+00 1.250000000000000000e+00 1.434000000000000000e+09 5.000000000000000000e+07 3.790426555198066483e-01 1.200000000000000178e+00 2.795203770934328092e-16 1.720193722999306374e+01 9.622888764575760590e+00 7.632620072616676331e+10
8.400000000000000000e+01 0.000000000000000000e+00 1.790000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 8.000000000000000444e-01 1.748834011094726120e-16 9.982315090984004158e+00 1.086317237811983638e+01 9.454156189911308289e+09
8.500000000000000000e+01 0.000000000000000000e+00 9.300000000000000488e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 1.000000000000000056e-01 7.531674396341292327e-17 9.028489613469144359e+00 1.650756442008426861e+00 3.782775120584105015e+09
8.600000000000000000e+01 0.000000000000000000e+00 8.399999999999999689e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 5.000000000000000278e-02 7.136526471715853591e-17 8.499694151943256060e+00 2.100166006757171910e+00 2.618713216618133545e+09
8.700000000000000000e+01 0.000000000000000000e+00 7.299999999999999822e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 5.500000000000000444e-01 1.133387922429814791e-16 5.740255041703956174e+00 1.646042072704690273e+00 4.288177600690654278e+09
8.800000000000000000e+01 0.000000000000000000e+00 1.070000000000000062e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.268236228897329676e-01 7.000000000000000666e-01 2.490339679678436124e-17 3.146144972656581995e+00 1.062815763729028307e+00 1.048898975584077454e+11
8.900000000000000000e+01 0.000000000000000000e+00 1.400000000000000133e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.782362288973291520e-01 5.250000000000000222e-01 1.989141132142381503e-16 2.067123970232491459e+01 1.275120366460080845e+01 9.601771222286314011e+09
9.000000000000000000e+01 0.000000000000000000e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.511900000000000000e+07 3.181690290810633703e-01 3.500000000000000333e-01 6.600569748291467532e-17 7.616449031742282827e+00 1.658659590854833832e+00 1.948609374561730146e+09
9.100000000000000000e+01 0.000000000000000000e+00 2.099999999999999922e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 0.000000000000000000e+00 4.672236640730144393e-17 2.367347319541754480e+00 9.868702013205161994e-02 2.316538964765176773e+08
9.200000000000000000e+01 0.000000000000000000e+00 9.100000000000000311e-01 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 4.250000000000000444e-01 2.020147764683863359e-16 6.645732724144296277e+00 4.267912162166239476e+00 5.864127935278347015e+09
9.300000000000000000e+01 0.000000000000000000e+00 1.600000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 7.000000000000000666e-01 2.246179687635397230e-16 1.261844498513129231e+01 1.260175921862595061e+01 8.712805104369024277e+09
9.400000000000000000e+01 0.000000000000000000e+00 1.580000000000000071e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.798916064409035620e-02 4.500000000000000111e-01 2.257414859960391734e-16 2.039907871939007578e+01 1.824882549165582191e+01 7.996012165577722549e+09
9.500000000000000000e+01 0.000000000000000000e+00 8.999999999999999667e-02 1.139100030000000000e+09 1.000000000000000000e+07 8.194539282036752414e-01 0.000000000000000000e+00 9.057349010272389997e-17 3.364633103880665388e+00 3.751373367947227755e-02 1.312070915549548417e+08
9.600000000000000000e+01 0.000000000000000000e+00 2.990000000000000213e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.050000000000000044e+00 1.383405044010383792e-16 1.657319695005420357e+01 1.898759502116648434e+01 3.623999617992245483e+10
9.700000000000000000e+01 0.000000000000000000e+00 8.100000000000000533e-01 2.500000000000000000e+09 5.000000000000000000e+07 3.181690290810633703e-01 8.250000000000000666e-01 1.079608283086428319e-16 2.681930621641911472e+01 1.887844947902373116e+00 1.128732633672670555e+10
9.800000000000000000e+01 0.000000000000000000e+00 2.500000000000000000e-01 8.064000000000000000e+08 1.000000000000000000e+07 5.313699076773616969e-01 2.500000000000000000e-01 1.482577733944387098e-15 1.324799874654774712e+01 4.366150572502434990e+00 4.639179479791245461e+09
9.900000000000000000e+01 0.000000000000000000e+00 5.999999999999999778e-01 3.000000000000000000e+09 5.000000000000000000e+07 9.736921945229898290e-01 1.500000000000000222e-01 1.008718625350063567e-17 1.940077073921671502e+00 1.048722097827455429e-01 4.115649934251678467e+10
1.000000000000000000e+02 0.000000000000000000e+00 2.709999999999999964e+00 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.000000000000000000e+00 6.793896066080139249e-16 4.514217986154956463e+01 7.472502363175483708e+01 5.139626384221053314e+10
1.010000000000000000e+02 0.000000000000000000e+00 3.500000000000000333e-01 8.064000000000000000e+08 1.000000000000000000e+07 5.734841677598339071e-01 1.325000000000000178e+00 6.868249034483870109e-16 1.595653320969348421e+01 4.294079396444657526e+00 5.974164804458108902e+09
1.020000000000000000e+02 0.000000000000000000e+00 8.599999999999999867e-01 8.064000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 7.250000000000000888e-01 2.353696749967277813e-16 1.374400545658717654e+01 4.529659657563397168e+00 1.140438253263054466e+10
1.030000000000000000e+02 0.000000000000000000e+00 3.400000000000000244e-01 8.064000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 0.000000000000000000e+00 4.437367060853001309e-17 1.296304903853118695e+01 2.596590013101630068e-01 5.614016790871387720e+08
1.040000000000000000e+02 0.000000000000000000e+00 3.800000000000000044e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 1.500000000000000222e-01 5.029641976596006505e-17 1.823445890609758635e+01 3.625605281850282080e-01 1.112363596962725163e+09
