# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.110000000000000000e+02 9.300000000000000488e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 3.750000000000000000e-01 1.663311305651102978e-16 1.718480164933371057e+01
3.120000000000000000e+02 1.139999999999999902e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 5.750000000000000666e-01 1.643789291630840709e-16 1.879214678939414540e+01
3.130000000000000000e+02 4.560000000000000164e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 2.750000000000000222e-01 5.415056777748561853e-17 8.423032535356860251e+00
3.140000000000000000e+02 8.549999999999999822e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 8.500000000000000888e-01 3.727207280880624135e-16 1.293396249051255076e+01
3.150000000000000000e+02 1.264000000000000012e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 7.750000000000000222e-01 1.034232851179883601e-16 1.758494259312572439e+01
3.160000000000000000e+02 1.112000000000000099e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 2.750000000000000222e-01 6.862873862053945577e-17 9.928410069238825031e+01
3.170000000000000000e+02 2.027000000000000135e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 3.500000000000000333e-01 6.808111686769928949e-16 2.690156908631211508e+01
3.180000000000000000e+02 1.078999999999999959e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.225000000000000089e+00 1.061873550856050149e-15 2.418264020381179691e+01
3.190000000000000000e+02 2.254999999999999893e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 1.100000000000000089e+00 3.399754585336065136e-16 2.033089376857081731e+01
3.200000000000000000e+02 6.480000000000000204e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 8.250000000000000666e-01 3.016147481147214552e-16 4.754389713842193110e+00
