# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.610000000000000000e+02 3.019999999999999907e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 1.250000000000000000e-01 5.850189883743885126e-17 1.488138929484517448e+01
3.620000000000000000e+02 1.602000000000000091e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 4.750000000000000333e-01 3.176732094437961719e-17 6.232310815434495055e+01
3.630000000000000000e+02 1.437000000000000055e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 8.010703869145960887e-01 6.000000000000000888e-01 9.857767786424629235e-18 2.958997215747243104e+01
3.640000000000000000e+02 1.459999999999999909e-01 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 9.663484167759833765e-01 1.500000000000000222e-01 4.461672725945563522e-17 5.168147505674363096e+00
3.650000000000000000e+02 2.392999999999999794e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 6.250000000000000000e-01 1.536715384216842356e-17 2.446701357656634102e+01
3.660000000000000000e+02 5.520000000000000462e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 8.500000000000000888e-01 1.017464565748140681e-16 1.886211706293730828e+01
3.670000000000000000e+02 3.089999999999999969e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 3.750000000000000000e-01 1.470298275535964932e-16 6.552651080702029063e+00
3.680000000000000000e+02 7.049999999999999600e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.588113568490419958e-01 6.750000000000000444e-01 2.049659439879689541e-17 2.445949719192280547e+00
3.690000000000000000e+02 2.347999999999999865e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 9.500000000000000666e-01 1.117741007074380882e-17 3.479649455478538300e+01
3.700000000000000000e+02 3.234999999999999876e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 4.750000000000000333e-01 4.788430708339901886e-18 2.152572235781863697e+01
3.710000000000000000e+02 1.457999999999999963e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 5.250000000000000222e-01 3.539462395975373895e-17 1.049515675061460058e+02
3.720000000000000000e+02 1.407999999999999918e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 9.891070386914596613e-01 7.500000000000000000e-01 2.069979188421256853e-18 8.716783235820420472e+00
3.730000000000000000e+02 5.170000000000000151e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 8.000000000000000444e-01 6.314658786845142516e-17 1.013705777581490608e+01
3.740000000000000000e+02 6.720000000000000417e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 4.500000000000000111e-01 3.399553120683225055e-17 1.809381000773054993e+01
3.750000000000000000e+02 6.770000000000000462e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 1.425000000000000044e+00 7.132092148351668731e-16 4.658750428576506231e+00
